id,date,decision,confidence_rate,starting_price,ending_price,before_total,after_total,result_rate,max_opposite_price_move_rate,max_opposite_price_move_rate_time,max_take_profit_rate,take_profit_rate_time,trade_state,control_state
624,2024-04-13 08:00:00+03:00,UP,0.63,67446.53,67360.00,321906.5683703967291628155624,321493.5808473753012409571891,-0.0013,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
620,2024-04-13 16:00:00+03:00,DOWN,0.63,67675.99,64788.01,323001.7274716621498371437993,336785.3829291384402539766310,1.0427,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
621,2024-04-13 20:00:00+03:00,DOWN,0.72,64788.01,63924.51,336785.3829291384402539766310,341274.0865975997966555594056,1.0133,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
622,2024-04-14 00:00:00+03:00,DOWN,0.76,63924.52,63437.55,341274.0865975997966555594056,343873.8752538217467457182017,1.0076,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
627,2024-04-14 04:00:00+03:00,UP,0.69,63437.55,64464.30,343873.8752538217467457182017,349439.5457662684203400037024,1.0162,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
629,2024-04-14 12:00:00+03:00,UP,0.75,64166.05,64180.97,347822.8316388399125245708798,347903.7080002187334352372929,1.0002,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
630,2024-04-14 16:00:00+03:00,UP,0.81,64180.98,64168.62,347903.7622068952607950969889,347836.7627547074440085127485,-0.0002,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
626,2024-04-14 20:00:00+03:00,UP,0.76,64168.62,65661.84,347836.7627547074440085127485,355931.0121071258729780369708,1.0233,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
632,2024-04-15 08:00:00+03:00,DOWN,0.70,66263.84,65860.12,359194.2540340729365317354090,361382.6859788355087873818101,1.0061,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
634,2024-04-15 16:00:00+03:00,UP,0.72,64568.80,63301.11,361382.6859788355087873818101,354287.5995409814680411595472,-0.0196,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
635,2024-04-15 20:00:00+03:00,UP,0.68,63301.11,63419.99,354287.5995409814680411595472,354952.9545376542258635853001,1.0019,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
638,2024-04-16 04:00:00+03:00,UP,0.79,62956.00,63516.19,352356.0663739076503081737501,355491.3726961326856761471895,1.0089,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
640,2024-04-16 12:00:00+03:00,UP,0.69,63094.76,61762.20,353132.6869941828174972702967,345674.5320954088423639285975,-0.0211,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
637,2024-04-16 16:00:00+03:00,UP,0.70,61762.19,62721.43,345674.4761267852999044886223,351043.2103714721792246743487,1.0155,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
641,2024-04-16 20:00:00+03:00,UP,0.77,62721.43,63793.39,351043.2103714721792246743487,357042.8229407296613522610749,1.0171,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
643,2024-04-17 04:00:00+03:00,DOWN,0.60,63842.03,63297.84,357315.0543256401840683006830,360360.8108501972843323137250,1.0085,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
644,2024-04-17 08:00:00+03:00,DOWN,0.68,63297.85,62595.04,360360.8108501972843323137250,364361.9764738895132690247414,1.0111,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
645,2024-04-17 12:00:00+03:00,DOWN,0.70,62595.04,60304.95,364361.9764738895132690247414,377692.4531171361608539174241,1.0366,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
647,2024-04-17 20:00:00+03:00,UP,0.79,61022.36,61277.37,377692.4531171361608539174241,379270.8147614481948752066283,1.0042,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
648,2024-04-18 00:00:00+03:00,UP,0.75,61277.38,61988.00,379270.8766555560460196331719,383669.1957476740712586768733,1.0116,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
654,2024-04-18 08:00:00+03:00,UP,0.70,61178.08,62597.92,378656.2681645941818640548888,387444.2411737310721224261828,1.0232,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
649,2024-04-18 12:00:00+03:00,DOWN,0.61,62597.92,63498.70,387444.2411737310721224261828,381868.9437267156844682287421,-0.0144,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
650,2024-04-18 16:00:00+03:00,UP,0.61,63498.69,63477.04,381868.9437267156844682287421,381738.7447788053670338259670,-0.0003,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
651,2024-04-18 20:00:00+03:00,DOWN,0.71,63477.04,63470.08,381738.7447788053670338259670,381780.6008839996307448395150,1.0001,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
652,2024-04-19 00:00:00+03:00,DOWN,0.73,63470.09,61785.14,381780.6008839996307448395150,391915.7877643001814108857951,1.0266,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
659,2024-04-19 04:00:00+03:00,UP,0.65,61785.14,64547.18,391915.7877643001814108857951,409435.9727543561669288294787,1.0447,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
660,2024-04-19 08:00:00+03:00,UP,0.77,64547.18,64870.74,409435.9727543561669288294787,411488.3800530855534236615080,1.0050,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
655,2024-04-19 12:00:00+03:00,UP,0.77,64870.73,64437.17,411488.3166210389861907991384,408738.1568100700382099010835,-0.0067,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
656,2024-04-19 16:00:00+03:00,UP,0.76,64437.18,64325.25,408738.2202421166054427634532,408028.2253448895680142600874,-0.0017,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
657,2024-04-20 00:00:00+03:00,DOWN,0.64,63818.01,63956.00,404810.6982148132483034225347,403935.3994042320020355838905,-0.0022,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
663,2024-04-20 12:00:00+03:00,UP,0.73,63707.18,64808.35,403935.3994042320020355838905,410917.3682146856770166696004,1.0173,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
664,2024-04-20 16:00:00+03:00,UP,0.63,64808.35,64866.44,410917.3682146856770166696004,411285.6878821296266154157239,1.0009,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
665,2024-04-20 20:00:00+03:00,UP,0.73,64866.45,64940.59,411285.7512871334902665774981,411755.8359857785999799711562,1.0011,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
671,2024-04-21 16:00:00+03:00,UP,0.73,65043.70,64538.00,412409.6049806167071090245699,409203.2139352318678581050539,-0.0078,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
672,2024-04-21 20:00:00+03:00,UP,0.82,64538.00,64941.15,409203.2139352318678581050539,411759.3866659949644450305095,1.0063,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
674,2024-04-22 04:00:00+03:00,UP,0.67,65703.49,65980.00,416593.0037305365471117221920,418346.2154923703653859396240,1.0042,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
673,2024-04-22 12:00:00+03:00,UP,0.76,65877.47,65994.38,417696.1239877563500242691119,418437.3918879262957565708731,1.0018,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
679,2024-04-23 04:00:00+03:00,DOWN,0.63,66435.01,66099.79,421231.2065731703568978258985,423356.6691126876711428194523,1.0051,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
682,2024-04-23 16:00:00+03:00,DOWN,0.70,66419.56,66484.43,423356.6691126876711428194523,422943.1893015395688484496206,-0.0010,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
683,2024-04-23 20:00:00+03:00,DOWN,0.63,66484.43,66414.00,422943.1893015395688484496206,423391.2323820398819568570524,1.0011,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
684,2024-04-24 00:00:00+03:00,DOWN,0.64,66414.00,66608.14,423391.2323820398819568570524,422153.5840871826346493149042,-0.0029,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
685,2024-04-24 04:00:00+03:00,DOWN,0.84,66608.14,66630.90,422153.5840871826346493149042,422009.3342166138982041203919,-0.0003,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
686,2024-04-24 08:00:00+03:00,DOWN,0.82,66630.89,66571.52,422009.3342166138982041203919,422385.3564215167648345432878,1.0009,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
687,2024-04-24 12:00:00+03:00,DOWN,0.65,66571.52,64610.11,422385.3564215167648345432878,434830.1806036704425290607263,1.0295,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
688,2024-04-24 16:00:00+03:00,UP,0.65,64610.10,63976.06,434830.1806036704425290607263,430563.0501130822650245974046,-0.0098,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
689,2024-04-24 20:00:00+03:00,UP,0.62,63976.05,64289.59,430562.9828124310350047642006,432673.1274310970768550408865,1.0049,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
690,2024-04-25 00:00:00+03:00,UP,0.81,64289.58,64282.01,432673.0601304458468352076825,432622.1135374647218214722915,-0.0001,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
695,2024-04-25 04:00:00+03:00,UP,0.70,64282.02,64017.99,432622.1808381159518413054954,430845.2417436897381852215719,-0.0041,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
696,2024-04-25 08:00:00+03:00,UP,0.74,64017.99,63861.23,430845.2417436897381852215719,429790.2367350079472799164329,-0.0025,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
691,2024-04-25 12:00:00+03:00,UP,0.80,63861.24,64135.94,429790.3040356591772997496369,431639.0529249478221178621763,1.0043,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
693,2024-04-25 20:00:00+03:00,DOWN,0.64,64747.12,64498.34,435752.3341268241742836212656,437426.6397281246076940691635,1.0038,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
694,2024-04-26 00:00:00+03:00,DOWN,0.62,64498.33,64381.24,437426.6397281246076940691635,438220.7422304028234294982600,1.0018,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
701,2024-04-26 04:00:00+03:00,DOWN,0.62,64381.25,64276.95,438220.7422304028234294982600,438930.6759986137701645134495,1.0016,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
698,2024-04-26 16:00:00+03:00,UP,0.67,63503.22,63742.05,438930.6759986137701645134495,440581.4554921378611748337253,1.0038,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
699,2024-04-26 20:00:00+03:00,UP,0.72,63742.07,63770.01,440581.5937310101572926589835,440774.7134356078338945446281,1.0004,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
704,2024-04-27 04:00:00+03:00,UP,0.61,63082.00,62966.83,436019.2271091852326467514155,435223.1785630680381500023213,-0.0018,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
706,2024-04-27 12:00:00+03:00,DOWN,0.63,62862.13,62951.75,434499.4980665978613347758720,433880.0496798389573597940728,-0.0014,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
708,2024-04-27 20:00:00+03:00,DOWN,0.78,63352.11,63461.98,433880.0496798389573597940728,433127.5822236117866113356462,-0.0017,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
703,2024-04-28 00:00:00+03:00,UP,0.61,63461.98,64021.62,433127.5822236117866113356462,436947.1214203973596467052940,1.0088,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
709,2024-04-28 04:00:00+03:00,DOWN,0.74,64021.62,63915.50,436947.1214203973596467052940,437671.3896992246146865763308,1.0017,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
711,2024-04-28 12:00:00+03:00,UP,0.62,63484.00,63540.00,437671.3896992246146865763308,438057.4648964893834223593355,1.0009,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
712,2024-04-28 16:00:00+03:00,DOWN,0.65,63540.00,63730.49,438057.4648964893834223593355,436744.1887477935656280860395,-0.0030,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
713,2024-04-28 20:00:00+03:00,DOWN,0.92,63730.49,63118.62,436744.1887477935656280860395,440937.3256084879122273489199,1.0096,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
716,2024-04-29 04:00:00+03:00,UP,0.72,62279.68,62399.98,440937.3256084879122273489199,441789.0441830005156293084366,1.0019,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
717,2024-04-29 08:00:00+03:00,UP,0.80,62399.98,62256.00,441789.0441830005156293084366,440769.6722764475261212940457,-0.0023,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
715,2024-04-29 12:00:00+03:00,UP,0.73,62256.00,63039.07,440769.6722764475261212940457,446313.7725602678448741821485,1.0126,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
718,2024-04-29 16:00:00+03:00,UP,0.60,63039.07,62987.37,446313.7725602678448741821485,445947.7388919195356814863296,-0.0008,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
719,2024-04-29 20:00:00+03:00,UP,0.74,62987.37,63866.00,445947.7388919195356814863296,452168.3996660176963387073619,1.0140,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
720,2024-04-30 00:00:00+03:00,DOWN,0.62,63866.00,63647.99,452168.3996660176963387073619,453711.9006338439030524329999,1.0034,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
721,2024-04-30 04:00:00+03:00,DOWN,0.87,63647.99,63148.74,453711.9006338439030524329999,457270.7823265956548139407423,1.0078,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
722,2024-04-30 08:00:00+03:00,DOWN,0.83,63148.74,61204.42,457270.7823265956548139407423,471349.9346183634155573513197,1.0308,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
723,2024-04-30 12:00:00+03:00,DOWN,0.61,61204.41,60796.85,471349.9346183634155573513197,474488.6525531177934468621263,1.0067,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
726,2024-05-01 00:00:00+03:00,DOWN,0.61,60672.01,60246.03,474488.6525531177934468621263,477820.0515988157539669189751,1.0070,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
732,2024-05-01 08:00:00+03:00,UP,0.76,57500.00,57898.47,477820.0515988157539669189751,481131.3030068258428970615525,1.0069,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
727,2024-05-01 12:00:00+03:00,DOWN,0.65,57898.46,56886.00,481131.2199076864344073652105,489544.6753762383822032147198,1.0175,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
728,2024-05-01 16:00:00+03:00,UP,0.64,56886.00,56954.47,489544.6753762383822032147198,490133.9086484496651556011437,1.0012,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
730,2024-05-02 00:00:00+03:00,DOWN,0.67,58364.97,57442.88,502272.2689588631981531336537,510207.5122475049667753915425,1.0158,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
737,2024-05-02 04:00:00+03:00,UP,0.83,57442.88,57681.08,510207.5122475049667753915425,512323.2040341520792301622341,1.0042,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
738,2024-05-02 08:00:00+03:00,UP,0.76,57681.08,58559.66,512323.2040341520792301622341,520126.7493318532549669902535,1.0152,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
733,2024-05-02 12:00:00+03:00,UP,0.61,58559.66,59264.15,520126.7493318532549669902535,526384.0276978273282384487108,1.0120,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
739,2024-05-03 08:00:00+03:00,UP,0.74,59190.74,59291.09,525732.0002668543453446421765,526623.3087084581981357263029,1.0017,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
741,2024-05-03 12:00:00+03:00,UP,0.61,59291.10,61690.74,526623.3975284324486442256635,547936.9938294814701848047668,1.0405,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
742,2024-05-03 16:00:00+03:00,DOWN,0.69,61690.74,62067.32,547936.9938294814701848047668,544592.2112391558211158813955,-0.0061,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
743,2024-05-03 20:00:00+03:00,DOWN,0.61,62067.32,62882.01,544592.2112391558211158813955,537443.9433813777205646589903,-0.0131,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
748,2024-05-04 04:00:00+03:00,UP,0.64,62724.00,62959.03,537443.9433813777205646589903,539457.7730161734160825518511,1.0038,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
746,2024-05-04 16:00:00+03:00,UP,0.67,63609.17,63921.18,545028.4286719027846057312943,547701.8532745177910242214934,1.0049,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
749,2024-05-05 00:00:00+03:00,DOWN,0.71,63892.03,63235.93,547452.0845902889924693707216,553073.8078740802354140565319,1.0103,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
755,2024-05-05 04:00:00+03:00,UP,0.74,63235.93,63736.87,553073.8078740802354140565319,557455.1270594933660998599585,1.0079,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
752,2024-05-05 16:00:00+03:00,DOWN,0.62,64428.64,63879.94,563505.4827366068755311655768,568304.5202202100711380253608,1.0085,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
753,2024-05-05 20:00:00+03:00,UP,0.65,63879.94,64012.00,568304.5202202100711380253608,569479.3850516466839775879469,1.0021,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
758,2024-05-06 08:00:00+03:00,DOWN,0.80,64540.75,64203.56,574183.3815655199918597530039,577183.1746331567591123056953,1.0052,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
759,2024-05-06 12:00:00+03:00,DOWN,0.70,64203.55,63632.01,577183.1746331567591123056953,582321.2592348623410326675319,1.0089,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
760,2024-05-06 16:00:00+03:00,DOWN,0.60,63632.01,63220.00,582321.2592348623410326675319,586091.7229058567923022230489,1.0065,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
762,2024-05-07 00:00:00+03:00,DOWN,0.64,63165.18,63239.49,586091.7229058567923022230489,585402.2215709578144439160165,-0.0012,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
764,2024-05-07 08:00:00+03:00,DOWN,0.67,63669.69,63490.43,585402.2215709578144439160165,587050.4030249402336738072942,1.0028,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
766,2024-05-07 16:00:00+03:00,DOWN,0.82,63740.48,63060.01,587050.4030249402336738072942,593317.5379405602773384928386,1.0107,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
767,2024-05-07 20:00:00+03:00,DOWN,0.67,63060.00,62312.08,593317.5379405602773384928386,600354.5511498292884806908336,1.0119,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
769,2024-05-08 04:00:00+03:00,DOWN,0.71,62894.00,62208.00,600354.5511498292884806908336,606902.7627771511775622845295,1.0109,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
770,2024-05-08 08:00:00+03:00,UP,0.61,62208.00,62243.40,606902.7627771511775622845295,607248.1260391482061066149190,1.0006,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
771,2024-05-08 12:00:00+03:00,UP,0.65,62243.40,62273.08,607248.1260391482061066149190,607537.6848418620989652512456,1.0005,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
773,2024-05-08 20:00:00+03:00,DOWN,0.64,62179.45,61193.03,606624.2282819530090611367153,616247.7658214758592503565697,1.0159,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
774,2024-05-09 00:00:00+03:00,UP,0.64,61193.03,61680.40,616247.7658214758592503565697,621155.8521448432867093800284,1.0080,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
780,2024-05-09 08:00:00+03:00,UP,0.70,61253.16,61053.99,616853.3082853617845496385948,614847.5558733850717297816026,-0.0033,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
777,2024-05-09 12:00:00+03:00,UP,0.80,61053.99,62159.06,614847.5558733850717297816026,625976.2239353577886843398511,1.0181,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
778,2024-05-09 16:00:00+03:00,UP,0.74,62159.06,62454.92,625976.2239353577886843398511,628955.6982969957374461156692,1.0048,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
